date,item,quantity,day_of_week,day_of_month,month,year,week_of_year,is_weekend,lag_1w_ago,lag_2w_ago,lag_3w_ago,lag_4w_ago,lag_1y_same_week,lag_2y_same_week,rolling_mean_operational,rolling_std_operational
2023-09-28,Croissant,32.0,3,28,9,2023,39,0,32.0,32.0,32.0,66.0,54.09,36.0,90.67,4.93
2023-09-29,Croissant,65.0,4,29,9,2023,39,0,85.0,59.0,59.0,78.0,97.0,33.0,90.67,4.93
2023-09-29,Danish,48.0,4,29,9,2023,39,0,49.0,49.0,49.0,58.0,38.0,23.0,54.33,24.44
2023-09-30,Croissant,65.0,5,30,9,2023,39,1,94.0,84.0,58.0,111.0,113.0,65.0,84.0,16.46
2023-09-30,Danish,59.0,5,30,9,2023,39,1,81.0,40.0,55.0,57.0,42.0,39.0,54.0,24.56
2023-10-01,Danish,34.0,6,1,10,2023,39,1,33.0,53.0,43.0,65.0,35.0,31.0,46.67,13.05
2023-10-01,Croissant,60.0,6,1,10,2023,39,1,93.0,83.0,79.0,82.0,64.0,67.0,74.33,16.17
2023-10-05,Danish,30.0,3,5,10,2023,40,0,30.0,30.0,30.0,30.0,32.0,25.0,47.0,12.53
2023-10-05,Croissant,32.0,3,5,10,2023,40,0,32.0,32.0,32.0,32.0,66.0,44.0,63.33,2.89
2023-10-06,Danish,41.0,4,6,10,2023,40,0,48.0,49.0,49.0,49.0,26.0,27.0,47.0,12.53
2023-10-06,Croissant,84.0,4,6,10,2023,40,0,65.0,85.0,59.0,59.0,52.0,58.0,63.33,2.89
2023-10-07,Danish,57.0,5,7,10,2023,40,1,59.0,81.0,40.0,55.0,49.0,50.0,44.67,12.9
2023-10-07,Croissant,106.0,5,7,10,2023,40,1,65.0,94.0,84.0,58.0,116.0,80.0,69.67,12.66
2023-10-08,Danish,43.0,6,8,10,2023,40,1,34.0,33.0,53.0,43.0,38.0,33.0,44.0,11.79
2023-10-08,Croissant,78.0,6,8,10,2023,40,1,60.0,93.0,83.0,79.0,94.0,64.0,83.33,23.01
2023-10-12,Croissant,89.33,3,12,10,2023,41,0,89.33,89.33,89.33,89.33,64.0,30.0,89.33,14.74
2023-10-12,Danish,47.0,3,12,10,2023,41,0,47.0,47.0,47.0,47.0,31.0,20.0,47.0,8.72
2023-10-13,Croissant,66.0,4,13,10,2023,41,0,84.0,65.0,85.0,89.33,91.0,43.0,89.33,14.74
2023-10-13,Danish,38.0,4,13,10,2023,41,0,41.0,48.0,49.0,47.0,38.0,30.0,47.0,8.72
2023-10-14,Croissant,86.0,5,14,10,2023,41,1,106.0,65.0,94.0,84.0,94.0,70.0,83.33,20.53
2023-10-14,Danish,46.0,5,14,10,2023,41,1,57.0,59.0,81.0,40.0,43.0,38.0,46.0,9.85
2023-10-15,Croissant,26.0,6,15,10,2023,41,1,78.0,60.0,93.0,83.0,64.0,35.0,76.67,10.07
2023-10-15,Danish,46.0,6,15,10,2023,41,1,43.0,34.0,33.0,53.0,37.0,29.0,42.33,4.04
2023-10-19,Danish,43.33,3,19,10,2023,42,0,43.33,43.33,43.33,43.33,30.0,26.0,43.33,4.62
2023-10-19,Croissant,59.33,3,19,10,2023,42,0,59.33,59.33,59.33,59.33,40.0,40.0,59.33,30.55
2023-10-20,Danish,40.0,4,20,10,2023,42,0,38.0,41.0,48.0,49.0,45.0,19.0,43.33,4.62
2023-10-20,Croissant,38.0,4,20,10,2023,42,0,66.0,84.0,65.0,85.0,85.0,44.0,59.33,30.55
2023-10-21,Danish,61.0,5,21,10,2023,42,1,46.0,57.0,59.0,81.0,22.0,46.0,44.0,3.46
2023-10-21,Croissant,66.0,5,21,10,2023,42,1,86.0,106.0,65.0,94.0,87.0,67.0,50.0,31.75
2023-10-22,Danish,33.0,6,22,10,2023,42,1,46.0,43.0,34.0,33.0,30.0,38.0,49.0,10.82
2023-10-22,Croissant,77.0,6,22,10,2023,42,1,26.0,78.0,60.0,93.0,72.0,44.0,43.33,20.53
2023-10-26,Danish,44.67,3,26,10,2023,43,0,44.67,44.67,44.67,44.67,23.0,16.0,44.67,14.57
2023-10-26,Croissant,60.33,3,26,10,2023,43,0,60.33,60.33,60.33,60.33,51.0,35.0,60.33,20.11
2023-10-27,Danish,36.0,4,27,10,2023,43,0,40.0,38.0,41.0,48.0,37.0,28.0,44.67,14.57
2023-10-27,Croissant,71.0,4,27,10,2023,43,0,38.0,66.0,84.0,65.0,59.0,52.0,60.33,20.11
2023-10-28,Danish,40.0,5,28,10,2023,43,1,61.0,46.0,57.0,59.0,31.0,44.0,43.33,15.37
2023-10-28,Croissant,65.0,5,28,10,2023,43,1,66.0,86.0,106.0,65.0,81.0,70.0,71.33,5.51
2023-10-29,Croissant,34.0,6,29,10,2023,43,1,77.0,26.0,78.0,60.0,60.0,33.0,71.0,6.0
2023-10-29,Danish,21.0,6,29,10,2023,43,1,33.0,46.0,43.0,34.0,22.0,24.0,36.33,3.51
2023-11-02,Croissant,56.67,3,2,11,2023,44,0,56.67,56.67,56.67,56.67,41.0,35.0,56.67,19.86
2023-11-02,Danish,32.33,3,2,11,2023,44,0,32.33,32.33,32.33,32.33,17.0,20.0,32.33,10.02
2023-11-03,Danish,26.0,4,3,11,2023,44,0,36.0,40.0,38.0,41.0,30.0,26.0,32.33,10.02
2023-11-03,Croissant,58.0,4,3,11,2023,44,0,71.0,38.0,66.0,84.0,63.0,47.0,56.67,19.86
2023-11-04,Danish,45.0,5,4,11,2023,44,1,40.0,61.0,46.0,57.0,19.0,49.0,29.0,9.85
2023-11-04,Croissant,58.0,5,4,11,2023,44,1,65.0,66.0,86.0,106.0,136.0,63.0,52.33,16.26
2023-11-05,Croissant,36.0,6,5,11,2023,44,1,34.0,77.0,26.0,78.0,59.0,73.0,50.0,13.86
2023-11-05,Danish,33.0,6,5,11,2023,44,1,21.0,33.0,46.0,43.0,38.0,18.0,30.67,12.66
2023-11-09,Danish,34.67,3,9,11,2023,45,0,34.67,34.67,34.67,34.67,17.0,24.0,34.67,9.61
2023-11-09,Croissant,50.67,3,9,11,2023,45,0,50.67,50.67,50.67,50.67,40.0,43.0,50.67,12.7
2023-11-10,Croissant,56.0,4,10,11,2023,45,0,58.0,71.0,38.0,66.0,45.0,39.0,50.67,12.7
2023-11-10,Danish,33.0,4,10,11,2023,45,0,26.0,36.0,40.0,38.0,21.0,27.0,34.67,9.61
2023-11-11,Danish,0.0,5,11,11,2023,45,1,45.0,40.0,61.0,46.0,35.0,47.0,37.0,6.93
2023-11-11,Croissant,67.0,5,11,11,2023,45,1,58.0,65.0,66.0,86.0,86.0,71.0,50.0,12.17
2023-11-12,Danish,29.0,6,12,11,2023,45,1,33.0,21.0,33.0,46.0,18.0,28.0,22.0,19.05
2023-11-12,Croissant,33.0,6,12,11,2023,45,1,36.0,34.0,77.0,26.0,58.0,53.0,53.0,15.72
2023-11-16,Croissant,52.0,3,16,11,2023,46,0,52.0,52.0,52.0,52.0,44.0,40.0,52.0,17.35
2023-11-16,Danish,20.67,3,16,11,2023,46,0,20.67,20.67,20.67,20.67,18.0,15.0,20.67,18.01
2023-11-17,Croissant,56.0,4,17,11,2023,46,0,56.0,58.0,71.0,38.0,53.0,53.0,52.0,17.35
2023-11-17,Danish,33.0,4,17,11,2023,46,0,33.0,26.0,36.0,40.0,24.0,27.0,20.67,18.01
2023-11-18,Danish,0.0,5,18,11,2023,46,1,0.0,45.0,40.0,61.0,33.0,42.0,14.5,20.51
2023-11-18,Croissant,67.0,5,18,11,2023,46,1,67.0,58.0,65.0,66.0,62.0,58.0,50.0,24.04
2023-11-19,Danish,29.0,6,19,11,2023,46,1,29.0,33.0,21.0,33.0,13.0,21.0,29.0,0.0
2023-11-19,Croissant,33.0,6,19,11,2023,46,1,33.0,36.0,34.0,77.0,41.0,39.0,33.0,0.0
2023-11-23,Croissant,0.0,3,23,11,2023,47,0,54.09,54.09,54.09,54.09,0.0,0.0,0.0,0.0
2023-11-23,Danish,0.0,3,23,11,2023,47,0,30.3,30.3,30.3,30.3,0.0,0.0,0.0,0.0
2023-11-24,Danish,33.0,4,24,11,2023,47,0,33.0,33.0,26.0,36.0,30.3,30.3,0.0,0.0
2023-11-24,Croissant,56.0,4,24,11,2023,47,0,56.0,56.0,58.0,71.0,54.09,54.09,0.0,0.0
2023-11-25,Croissant,67.0,5,25,11,2023,47,1,67.0,67.0,58.0,65.0,54.09,60.0,0.0,0.0
2023-11-25,Danish,0.0,5,25,11,2023,47,1,0.0,0.0,45.0,40.0,30.3,40.0,0.0,0.0
2023-11-26,Croissant,33.0,6,26,11,2023,47,1,33.0,33.0,36.0,34.0,30.0,21.0,0.0,0.0
2023-11-26,Danish,29.0,6,26,11,2023,47,1,29.0,29.0,33.0,21.0,15.0,8.0,0.0,0.0
2023-11-30,Danish,0.0,3,30,11,2023,48,0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0
2023-11-30,Croissant,0.0,3,30,11,2023,48,0,0.0,0.0,0.0,0.0,30.0,33.0,0.0,0.0
2023-12-01,Danish,12.0,4,1,12,2023,48,0,33.0,33.0,33.0,26.0,15.0,7.0,0.0,0.0
2023-12-01,Croissant,33.0,4,1,12,2023,48,0,56.0,56.0,56.0,58.0,35.0,34.0,0.0,0.0
2023-12-02,Danish,39.0,5,2,12,2023,48,1,0.0,0.0,0.0,45.0,19.0,34.0,12.0,0.0
2023-12-02,Croissant,40.0,5,2,12,2023,48,1,67.0,67.0,67.0,58.0,45.0,50.0,33.0,0.0
2023-12-03,Danish,22.0,6,3,12,2023,48,1,29.0,29.0,29.0,33.0,18.0,14.0,25.5,19.09
2023-12-03,Croissant,33.0,6,3,12,2023,48,1,33.0,33.0,33.0,36.0,38.0,29.0,36.5,4.95
2023-12-07,Danish,0.0,3,7,12,2023,49,0,0.0,0.0,24.33,24.33,20.0,14.0,24.33,13.65
2023-12-07,Croissant,0.0,3,7,12,2023,49,0,0.0,0.0,35.33,35.33,47.0,22.0,35.33,4.04
2023-12-08,Croissant,50.0,4,8,12,2023,49,0,33.0,56.0,56.0,56.0,39.0,49.0,35.33,4.04
2023-12-08,Danish,22.0,4,8,12,2023,49,0,12.0,33.0,33.0,33.0,10.0,24.0,24.33,13.65
2023-12-09,Danish,42.0,5,9,12,2023,49,1,39.0,0.0,0.0,0.0,26.0,36.0,27.67,9.81
2023-12-09,Croissant,42.0,5,9,12,2023,49,1,40.0,67.0,67.0,67.0,46.0,57.0,41.0,8.54
2023-12-10,Danish,17.0,6,10,12,2023,49,1,22.0,29.0,29.0,29.0,5.0,7.0,28.67,11.55
2023-12-10,Croissant,36.0,6,10,12,2023,49,1,33.0,33.0,33.0,33.0,25.0,39.0,41.67,8.5
2023-12-14,Danish,0.0,3,14,12,2023,50,0,0.0,0.0,0.0,27.0,12.0,13.0,27.0,13.23
2023-12-14,Croissant,0.0,3,14,12,2023,50,0,0.0,0.0,0.0,42.67,37.0,21.0,42.67,7.02
2023-12-15,Croissant,39.0,4,15,12,2023,50,0,50.0,33.0,42.67,42.67,39.0,43.0,42.67,7.02
2023-12-15,Danish,23.0,4,15,12,2023,50,0,22.0,12.0,27.0,27.0,16.0,4.0,27.0,13.23
2023-12-16,Croissant,55.0,5,16,12,2023,50,1,42.0,40.0,39.0,39.0,56.0,75.0,39.0,3.0
2023-12-16,Danish,32.0,5,16,12,2023,50,1,42.0,39.0,27.33,27.33,24.0,29.0,27.33,13.05
2023-12-17,Danish,26.0,6,17,12,2023,50,1,17.0,22.0,24.0,24.0,8.0,15.0,24.0,7.55
2023-12-17,Croissant,24.0,6,17,12,2023,50,1,36.0,33.0,43.33,43.33,27.0,22.0,43.33,10.21
2023-12-21,Croissant,0.0,3,21,12,2023,51,0,0.0,0.0,0.0,0.0,54.09,60.0,39.33,15.5
2023-12-21,Danish,0.0,3,21,12,2023,51,0,0.0,0.0,0.0,0.0,30.3,28.0,27.0,4.58
2023-12-22,Danish,21.0,4,22,12,2023,51,0,23.0,22.0,12.0,27.0,21.0,41.0,27.0,4.58
2023-12-22,Croissant,46.0,4,22,12,2023,51,0,39.0,50.0,33.0,39.33,76.0,121.0,39.33,15.5
2023-12-23,Danish,32.0,5,23,12,2023,51,1,32.0,42.0,39.0,26.33,24.0,0.0,26.33,5.51
2023-12-23,Croissant,54.0,5,23,12,2023,51,1,55.0,42.0,40.0,41.67,84.0,0.0,41.67,15.95
2023-12-24,Danish,41.0,6,24,12,2023,51,1,26.0,17.0,22.0,26.33,0.0,30.3,26.33,5.51
2023-12-24,Croissant,53.0,6,24,12,2023,51,1,24.0,36.0,33.0,41.33,0.0,54.09,41.33,15.53
2023-12-28,Danish,31.33,3,28,12,2023,52,0,31.33,31.33,31.33,31.33,17.0,18.0,31.33,10.02
2023-12-28,Croissant,51.0,3,28,12,2023,52,0,51.0,51.0,51.0,51.0,50.0,50.0,51.0,4.36
2023-12-29,Croissant,31.0,4,29,12,2023,52,0,46.0,39.0,50.0,33.0,49.0,101.0,51.0,4.36
2023-12-29,Danish,20.0,4,29,12,2023,52,0,21.0,23.0,22.0,12.0,21.0,30.0,31.33,10.02
2023-12-30,Danish,26.0,5,30,12,2023,52,1,32.0,32.0,42.0,39.0,29.0,30.3,29.0,10.82
2023-12-30,Croissant,35.0,5,30,12,2023,52,1,54.0,55.0,42.0,40.0,78.0,54.09,39.67,11.72
2023-12-30,Danish,26.0,5,30,12,2023,52,1,32.0,32.0,42.0,39.0,0.0,30.3,31.0,10.54
2023-12-30,Croissant,35.0,5,30,12,2023,52,1,54.0,55.0,42.0,40.0,0.0,54.09,46.0,13.0
2023-12-31,Danish,8.0,6,31,12,2023,52,1,41.0,26.0,17.0,22.0,9.0,30.3,24.0,3.46
2023-12-31,Croissant,33.0,6,31,12,2023,52,1,53.0,24.0,36.0,33.0,27.0,54.09,33.67,2.31
2024-01-04,Croissant,33.5,3,4,1,2024,1,0,33.5,33.5,33.5,33.5,54.09,21.0,33.5,1.91
2024-01-04,Danish,20.0,3,4,1,2024,1,0,20.0,20.0,20.0,20.0,30.3,9.0,20.0,8.49
2024-01-05,Croissant,31.0,4,5,1,2024,1,0,31.0,46.0,39.0,50.0,54.09,52.0,34.33,1.15
2024-01-05,Danish,20.0,4,5,1,2024,1,0,20.0,21.0,23.0,22.0,30.3,22.0,20.0,10.39
2024-01-06,Danish,26.0,5,6,1,2024,1,1,26.0,32.0,32.0,42.0,30.3,34.0,17.0,12.73
2024-01-06,Croissant,35.0,5,6,1,2024,1,1,35.0,54.0,55.0,42.0,54.09,55.0,34.0,1.41
2024-01-07,Croissant,33.0,6,7,1,2024,1,1,33.0,53.0,24.0,36.0,54.09,12.0,33.0,0.0
2024-01-07,Danish,8.0,6,7,1,2024,1,1,8.0,41.0,26.0,17.0,30.3,5.0,8.0,0.0
2024-01-11,Croissant,54.09,3,11,1,2024,2,0,54.09,54.09,54.09,54.09,35.0,34.0,0.0,0.0
2024-01-11,Danish,30.3,3,11,1,2024,2,0,30.3,30.3,30.3,30.3,18.0,22.0,0.0,0.0
2024-01-12,Danish,22.0,4,12,1,2024,2,0,20.0,20.0,21.0,23.0,11.0,33.0,0.0,0.0
2024-01-12,Croissant,38.0,4,12,1,2024,2,0,31.0,31.0,46.0,39.0,32.0,73.0,0.0,0.0
2024-01-13,Croissant,47.0,5,13,1,2024,2,1,35.0,35.0,54.0,55.0,75.0,60.0,38.0,0.0
2024-01-13,Danish,35.0,5,13,1,2024,2,1,26.0,26.0,32.0,32.0,32.0,34.0,22.0,0.0
2024-01-14,Danish,13.0,6,14,1,2024,2,1,8.0,8.0,41.0,26.0,21.0,29.0,28.5,9.19
2024-01-14,Croissant,29.0,6,14,1,2024,2,1,33.0,33.0,53.0,24.0,34.0,36.0,42.5,6.36
2024-01-18,Croissant,38.0,3,18,1,2024,3,0,38.0,38.0,38.0,38.0,39.0,42.0,38.0,9.0
2024-01-18,Danish,23.33,3,18,1,2024,3,0,23.33,23.33,23.33,23.33,19.0,20.0,23.33,11.06
2024-01-19,Danish,16.0,4,19,1,2024,3,0,22.0,20.0,20.0,21.0,17.0,17.0,23.33,11.06
2024-01-19,Croissant,16.0,4,19,1,2024,3,0,38.0,31.0,31.0,46.0,73.0,44.0,38.0,9.0
2024-01-20,Croissant,32.0,5,20,1,2024,3,1,47.0,35.0,35.0,54.0,71.0,43.0,30.67,15.57
2024-01-20,Danish,20.0,5,20,1,2024,3,1,35.0,26.0,26.0,32.0,30.0,16.0,21.33,11.93
2024-01-21,Croissant,10.0,6,21,1,2024,3,1,29.0,33.0,33.0,53.0,30.0,35.0,25.67,8.5
2024-01-21,Danish,21.0,6,21,1,2024,3,1,13.0,8.0,8.0,41.0,17.0,16.0,16.33,3.51
2024-01-25,Croissant,19.33,3,25,1,2024,4,0,19.33,19.33,19.33,19.33,37.0,34.0,19.33,11.37
2024-01-25,Danish,19.0,3,25,1,2024,4,0,19.0,19.0,19.0,19.0,17.0,6.0,19.0,2.65
2024-01-26,Croissant,16.0,4,26,1,2024,4,0,16.0,38.0,31.0,31.0,45.0,55.0,19.33,11.37
2024-01-26,Danish,16.0,4,26,1,2024,4,0,16.0,22.0,20.0,20.0,19.0,22.0,19.0,2.65
2024-01-27,Croissant,41.0,5,27,1,2024,4,1,32.0,47.0,35.0,35.0,68.0,60.0,21.0,15.56
2024-01-27,Danish,28.0,5,27,1,2024,4,1,20.0,35.0,26.0,26.0,34.0,24.0,20.5,0.71
2024-01-28,Danish,27.0,6,28,1,2024,4,1,21.0,13.0,8.0,8.0,15.0,20.0,24.5,4.95
2024-01-28,Croissant,36.0,6,28,1,2024,4,1,10.0,29.0,33.0,33.0,30.0,54.0,25.5,21.92
2024-02-01,Croissant,38.5,3,1,2,2024,5,0,38.5,38.5,38.5,38.5,54.09,22.0,38.5,3.54
2024-02-01,Danish,27.5,3,1,2,2024,5,0,27.5,27.5,27.5,27.5,30.3,21.0,27.5,0.71
2024-02-02,Danish,19.0,4,2,2,2024,5,0,16.0,16.0,22.0,27.5,14.0,7.0,27.5,0.71
2024-02-02,Croissant,46.0,4,2,2,2024,5,0,16.0,16.0,38.0,38.5,25.0,9.0,38.5,3.54
2024-02-03,Danish,46.0,5,3,2,2024,5,1,28.0,20.0,35.0,24.67,24.0,33.0,24.67,4.93
2024-02-03,Croissant,51.0,5,3,2,2024,5,1,41.0,32.0,47.0,41.0,47.0,48.0,41.0,5.0
2024-02-04,Danish,29.0,6,4,2,2024,5,1,27.0,21.0,13.0,30.67,15.0,24.0,30.67,13.87
2024-02-04,Croissant,29.0,6,4,2,2024,5,1,36.0,10.0,29.0,44.33,35.0,51.0,44.33,7.64
2024-02-08,Croissant,42.0,3,8,2,2024,6,0,42.0,42.0,42.0,42.0,53.0,27.0,42.0,11.53
2024-02-08,Danish,31.33,3,8,2,2024,6,0,31.33,31.33,31.33,31.33,22.0,14.0,31.33,13.65
2024-02-09,Croissant,47.0,4,9,2,2024,6,0,46.0,16.0,16.0,38.0,28.0,52.0,42.0,11.53
2024-02-09,Danish,34.0,4,9,2,2024,6,0,19.0,16.0,16.0,22.0,13.0,25.0,31.33,13.65
2024-02-10,Croissant,42.0,5,10,2,2024,6,1,51.0,41.0,32.0,47.0,65.0,66.0,42.33,11.72
2024-02-10,Danish,48.0,5,10,2,2024,6,1,46.0,28.0,20.0,35.0,45.0,33.0,36.33,8.74
2024-02-11,Danish,20.0,6,11,2,2024,6,1,29.0,27.0,21.0,13.0,23.0,17.0,37.0,9.85
2024-02-11,Croissant,27.0,6,11,2,2024,6,1,29.0,36.0,10.0,29.0,25.0,43.0,39.33,9.29
2024-02-15,Croissant,38.67,3,15,2,2024,7,0,38.67,38.67,38.67,38.67,37.0,41.0,38.67,10.41
2024-02-15,Danish,34.0,3,15,2,2024,7,0,34.0,34.0,34.0,34.0,17.0,18.0,34.0,14.0
2024-02-16,Croissant,11.0,4,16,2,2024,7,0,47.0,46.0,16.0,16.0,42.0,26.0,38.67,10.41
2024-02-16,Danish,34.0,4,16,2,2024,7,0,34.0,19.0,16.0,16.0,38.0,7.0,34.0,14.0
2024-02-17,Danish,45.0,5,17,2,2024,7,1,48.0,46.0,28.0,20.0,37.0,34.0,34.0,19.8
2024-02-17,Croissant,36.0,5,17,2,2024,7,1,42.0,51.0,41.0,32.0,69.0,74.0,26.67,15.5
2024-02-18,Croissant,42.0,6,18,2,2024,7,1,27.0,29.0,36.0,10.0,44.0,46.0,24.67,12.66
2024-02-18,Danish,30.0,6,18,2,2024,7,1,20.0,29.0,27.0,21.0,32.0,24.0,32.5,17.68
2024-02-22,Croissant,29.67,3,22,2,2024,8,0,29.67,29.67,29.67,29.67,30.0,40.0,29.67,16.44
2024-02-22,Danish,37.5,3,22,2,2024,8,0,37.5,37.5,37.5,37.5,11.0,26.0,37.5,10.61
2024-02-23,Croissant,28.0,4,23,2,2024,8,0,11.0,47.0,46.0,29.67,36.0,35.0,29.67,16.44
2024-02-23,Danish,31.0,4,23,2,2024,8,0,34.0,34.0,19.0,37.5,25.0,15.0,37.5,10.61
2024-02-24,Croissant,62.0,5,24,2,2024,8,1,36.0,42.0,51.0,41.0,65.0,89.0,35.33,7.02
2024-02-24,Danish,37.0,5,24,2,2024,8,1,45.0,48.0,46.0,28.0,32.0,46.0,35.33,8.39
2024-02-25,Danish,24.0,6,25,2,2024,8,1,30.0,20.0,29.0,27.0,34.0,25.0,32.67,3.79
2024-02-25,Croissant,29.0,6,25,2,2024,8,1,42.0,27.0,29.0,36.0,32.0,56.0,44.0,17.09
2024-02-29,Danish,30.67,3,29,2,2024,9,0,30.67,30.67,30.67,30.67,25.0,20.0,30.67,6.51
2024-02-29,Croissant,39.67,3,29,2,2024,9,0,39.67,39.67,39.67,39.67,43.0,40.0,39.67,19.35
2024-03-01,Danish,24.0,4,1,3,2024,9,0,31.0,34.0,34.0,19.0,24.0,27.0,30.67,6.51
2024-03-01,Croissant,46.0,4,1,3,2024,9,0,28.0,11.0,47.0,46.0,48.0,52.0,39.67,19.35
2024-03-02,Croissant,53.0,5,2,3,2024,9,1,62.0,36.0,42.0,51.0,40.0,54.0,45.67,16.5
2024-03-02,Danish,40.0,5,2,3,2024,9,1,37.0,45.0,48.0,46.0,33.0,35.0,28.33,7.51
2024-03-03,Croissant,7.0,6,3,3,2024,9,1,29.0,42.0,27.0,29.0,42.0,52.0,42.67,12.34
2024-03-03,Danish,32.0,6,3,3,2024,9,1,24.0,30.0,20.0,29.0,12.0,21.0,29.33,9.24
2024-03-07,Croissant,35.33,3,7,3,2024,10,0,35.33,35.33,35.33,35.33,45.0,35.0,35.33,24.79
2024-03-07,Danish,32.0,3,7,3,2024,10,0,32.0,32.0,32.0,32.0,21.0,13.0,32.0,8.0
2024-03-08,Croissant,44.0,4,8,3,2024,10,0,46.0,28.0,11.0,47.0,42.0,47.0,35.33,24.79
2024-03-08,Danish,26.0,4,8,3,2024,10,0,24.0,31.0,34.0,34.0,24.0,26.0,32.0,8.0
2024-03-09,Danish,43.0,5,9,3,2024,10,1,40.0,37.0,45.0,48.0,25.0,14.0,32.67,7.02
2024-03-09,Croissant,68.0,5,9,3,2024,10,1,53.0,62.0,36.0,42.0,50.0,40.0,34.67,24.38
2024-03-10,Danish,27.0,6,10,3,2024,10,1,32.0,24.0,30.0,20.0,28.0,15.0,33.67,8.62
2024-03-10,Croissant,42.0,6,10,3,2024,10,1,7.0,29.0,42.0,27.0,58.0,32.0,39.67,30.73
2024-03-14,Croissant,51.33,3,14,3,2024,11,0,51.33,51.33,51.33,51.33,33.0,31.0,51.33,14.47
2024-03-14,Danish,32.0,3,14,3,2024,11,0,32.0,32.0,32.0,32.0,18.0,13.0,32.0,9.54
2024-03-15,Croissant,29.0,4,15,3,2024,11,0,44.0,46.0,28.0,11.0,37.0,66.0,51.33,14.47
2024-03-15,Danish,23.0,4,15,3,2024,11,0,26.0,24.0,31.0,32.0,15.0,24.0,32.0,9.54
2024-03-16,Croissant,20.0,5,16,3,2024,11,1,68.0,53.0,62.0,36.0,60.0,48.0,46.33,19.86
2024-03-16,Danish,27.0,5,16,3,2024,11,1,43.0,40.0,37.0,45.0,27.0,23.0,31.0,10.58
2024-03-17,Danish,29.0,6,17,3,2024,11,1,27.0,32.0,24.0,30.0,20.0,22.0,25.67,2.31
2024-03-17,Croissant,45.0,6,17,3,2024,11,1,42.0,7.0,29.0,42.0,37.0,36.0,30.33,11.06
2024-03-21,Danish,26.33,3,21,3,2024,12,0,26.33,26.33,26.33,26.33,21.0,21.0,26.33,3.06
2024-03-21,Croissant,31.33,3,21,3,2024,12,0,31.33,31.33,31.33,31.33,42.0,21.0,31.33,12.66
2024-03-22,Danish,26.0,4,22,3,2024,12,0,23.0,26.0,24.0,31.0,10.0,24.0,26.33,3.06
2024-03-22,Croissant,33.0,4,22,3,2024,12,0,29.0,44.0,46.0,28.0,55.0,50.0,31.33,12.66
2024-03-23,Danish,18.0,5,23,3,2024,12,1,27.0,43.0,40.0,37.0,35.0,31.0,27.33,1.53
2024-03-23,Croissant,49.0,5,23,3,2024,12,1,20.0,68.0,53.0,62.0,62.0,64.0,32.67,12.5
2024-03-24,Danish,29.0,6,24,3,2024,12,1,29.0,27.0,32.0,24.0,23.0,27.0,24.33,5.69
2024-03-24,Croissant,40.0,6,24,3,2024,12,1,45.0,42.0,7.0,29.0,26.0,41.0,42.33,8.33
2024-03-28,Croissant,29.0,3,28,3,2024,13,0,40.67,40.67,40.67,40.67,38.0,21.0,40.67,8.02
2024-03-28,Danish,13.0,3,28,3,2024,13,0,24.33,24.33,24.33,24.33,21.0,12.0,24.33,5.69
2024-03-29,Croissant,45.0,4,29,3,2024,13,0,33.0,29.0,44.0,46.0,54.0,30.0,37.75,8.77
2024-03-29,Danish,17.0,4,29,3,2024,13,0,26.0,23.0,26.0,24.0,26.0,9.0,21.5,7.33
2024-03-30,Croissant,88.0,5,30,3,2024,13,1,49.0,20.0,68.0,53.0,71.0,63.0,40.75,8.66
2024-03-30,Danish,54.0,5,30,3,2024,13,1,18.0,27.0,43.0,40.0,30.0,28.0,19.25,6.85
2024-03-31,Danish,29.0,6,31,3,2024,13,1,29.0,29.0,27.0,32.0,15.0,11.0,28.25,18.46
2024-03-31,Croissant,40.0,6,31,3,2024,13,1,40.0,45.0,42.0,7.0,32.0,36.0,50.5,25.88
2024-04-04,Croissant,29.0,3,4,4,2024,14,0,29.0,54.0,54.0,54.0,27.0,34.0,54.0,30.51
2024-04-04,Danish,13.0,3,4,4,2024,14,0,13.0,28.0,28.0,28.0,20.0,10.0,28.0,22.61
2024-04-05,Danish,17.0,4,5,4,2024,14,0,17.0,26.0,23.0,26.0,32.0,26.0,35.5,26.16
2024-04-05,Croissant,45.0,4,5,4,2024,14,0,45.0,33.0,29.0,44.0,58.0,58.0,66.5,30.41
2024-04-06,Croissant,70.0,5,6,4,2024,14,1,88.0,49.0,20.0,68.0,93.0,68.0,88.0,0.0
2024-04-06,Danish,31.0,5,6,4,2024,14,1,54.0,18.0,27.0,43.0,36.0,41.0,54.0,0.0
2024-04-07,Danish,47.0,6,7,4,2024,14,1,29.0,29.0,29.0,27.0,30.3,25.0,31.0,0.0
2024-04-07,Croissant,36.0,6,7,4,2024,14,1,40.0,40.0,45.0,42.0,15.0,44.0,70.0,0.0
2024-04-11,Danish,13.0,3,11,4,2024,15,0,13.0,13.0,39.0,39.0,16.0,30.3,39.0,11.31
2024-04-11,Croissant,21.0,3,11,4,2024,15,0,29.0,29.0,53.0,53.0,30.0,54.09,53.0,24.04
2024-04-12,Danish,26.0,4,12,4,2024,15,0,17.0,17.0,26.0,23.0,30.0,29.0,30.33,17.01
2024-04-12,Croissant,30.0,4,12,4,2024,15,0,45.0,45.0,33.0,29.0,63.0,41.0,42.33,25.11
